,Platform,Number,Store,Address,addr,Review_score,Review_counts,ID,Date,Review_text
572,Kakao,51,솔드아웃베이커리,서울 은평구 연서로26길 15-17 1층 (대조동),서울 은평구,4.9,11.0,한토리의 후기를 맛보...,2023.10.04.,정보 없음
573,Kakao,51,솔드아웃베이커리,서울 은평구 연서로26길 15-17 1층 (대조동),서울 은평구,4.9,11.0,무무,2023.09.11.,빵 맛있어요 푸딩도!!
574,Kakao,51,솔드아웃베이커리,서울 은평구 연서로26길 15-17 1층 (대조동),서울 은평구,4.9,11.0,츄니,2023.05.15.,진짜 연신내에서 맛있는 빵집 찾기 어려웠는데 ㅜㅜ 여긴 대박이에여.....소금빵은 정말 맛잇구 깜빠뉴도 종류별로 다양해서 엄마도 좋아하시더라구요!!ㅎㅎ 주변 동네 사는 사람들한테 추천중입니닷 ㅎㅎ 이벤트로 주신 산딸기잼도 맛있어서 또 빵사루 가려구요!ㅎㅎ 동네살면서 자주 갈거 같아요!! 추천합니다!!ㅎㅎㅎㅎ
575,Kakao,51,솔드아웃베이커리,서울 은평구 연서로26길 15-17 1층 (대조동),서울 은평구,4.9,11.0,카와,2023.05.12.,"새로 생겨서 가봤는데 빵 진짜 맛있음.
가격도 비싸지 않고 5점 안 줄 수 없는 맛"
576,Kakao,51,솔드아웃베이커리,서울 은평구 연서로26길 15-17 1층 (대조동),서울 은평구,4.9,11.0,뱁,2023.05.12.,"옥수수깜빠뉴 담백하고 고소해서 너무 맛있어요
겉은 딱 적당히 바삭하고 속은 쫄깃하네요
이런 식사빵 너무 좋아요 🥹"
577,Kakao,51,솔드아웃베이커리,서울 은평구 연서로26길 15-17 1층 (대조동),서울 은평구,4.9,11.0,R,2023.05.11.,재료들 풍족함! 건강빵 위주이고 산딸기쨈도 존맛! 마늘바게트랑 깨빵이랑 소금빵 탑쓰리! 시그니처인 들깨빵들도 있어요 싱기싱기
578,Kakao,54,케이크진심,서울 은평구 갈현로1길 9 1층 (신사동),서울 은평구,5.0,5.0,맘에드는곳만리뷰씀,2024.02.07.,"지나가다 보고 가게 이름이 마음에 들어서 찜해뒀다가 오늘 응암 들를 일이 있어서 가봤어요! 매장에 따로 자리는 없어서 미니 케이크 하나 사와서 집에서 먹었습니다. 후기가 좋아서 기대했는데 정말 맛있어요!! 많이 달거나 자극적이지 않은, 깔끔하고 담백한 맛입니다. 처음엔 시트가 조금 단가?싶었는데 먹다보니 빠져드는 맛이에요~ 크림도 부드럽고 정말 맛있습니다. 꼭 다시 방문할게요!!"
579,Kakao,54,케이크진심,서울 은평구 갈현로1길 9 1층 (신사동),서울 은평구,5.0,5.0,한희경(지아호맘),2024.01.23.,생크림케이크 별로 안좋아 하는 딸래미가 다 먹었어요!
580,Kakao,54,케이크진심,서울 은평구 갈현로1길 9 1층 (신사동),서울 은평구,5.0,5.0,.,2023.12.26.,"딸기케이크 진짜 강추입니다! 사장님도 친절하시고 케이크 디자인도 예쁜데 뭐니뭐니해도 맛이 역시 최고였어요! 딸기도 하나도 안 무르고 싱싱하고 달고, 크림도 안 달고 환상이었어요! 벌써 또 먹고싶어요"
581,Kakao,54,케이크진심,서울 은평구 갈현로1길 9 1층 (신사동),서울 은평구,5.0,5.0,임성희,2023.04.20.,"원래 케잌 안 좋아해서 있는 투썸 쿠폰도 잘 사용 안 하는데, 여기 케잌은 진짜입니다. 딸기 1호사서 가족들과 먹었는데 좋은 재료를 써서인지 나이많은 부모님부터 밀가루 기피하는 장 예민한 동생가족들까지 모두 편하게 먹었고 맛도 대만족했어요. 그냥 입에서 살살 녹더라고요. 다만 케잌이 이동중에 움직여서 약간 찌그러진것(?)이 좀 그랬는데, 먹고나니, 빵이 너무 부드러워 하단에 고정지지대를 못 두겠구나 느꼈답니다."
582,Kakao,54,케이크진심,서울 은평구 갈현로1길 9 1층 (신사동),서울 은평구,5.0,5.0,",",2023.04.04.,"이렇게 무거운 케익은 첨이네요. ㅠㅠ
1호라는데.. 딸기가 통으로 몇개가 들어갔는지..
생크림도 좋은거 쓰신다는데 너무 부드럽고 안느끼하고 빵도 맛있어요~  
여기 사장님 진심이네요.
만드는대로 팔려서 딸기케익 밖에 남은게 없었다는게 아쉬운 점이랄까.."
583,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,나린,2024.03.14.,정보 없음
584,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,빈영민(Solomon...,2024.03.07.,정보 없음
585,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,아무튼 그럼,2023.09.30.,케이크 샀는데 직원분들 정말 친절하셨고 케이크 폭신했어요
586,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,deborah,2022.06.30.,"모카생크림빵을샀는데 돌덩이에요
도대체 몇날이나 지난걸 파시는건가요??
구 다른동네 뚜레.파바알바였는데 매장에서 굽는 크림넣는 빵은 당일생산.당일판매가 원칙인데 그걸또 냉장고에 넣어뒀다 파니.. 수분 다빠지고..
빵 들고 환불 받으러 갈려다 후기쓰는거니
다른 매장 가세요 근처 다른 파바는 괜찮으니"
587,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,빵빵덕,2022.06.30.,리뉴얼됐나?..친절하고 존맛
588,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,돌돌,2022.01.12.,"별 1개도 아깝다
생크림 케이크 만든지 3일 지난것 당일 만들었다고 거짓말하고 파는 파리바게뜨
따지니 3일 됐다하고 이게 크림도 숨 다 죽고 이게  맛도 떨어지니
장사 이딴식으로 하지 마쇼
이런곳은 폐점 해야 된다"
589,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,쩝쩝박사,2021.09.24.,"직원분들 친절하세요
빵 종류는 엄청 많진 않지만요
아래 후기 쓰신 분.. 케이크 사가서 다시 가져오면 교환,환불 안되는건 당연한거 아닌가요? 왜캐 진상이 많아;; 본인들은 반품된 케이크 받고 싶으신가요? 아예 안열어봤는지 어쨌는지 누가 알아요. 이 코시국에 남이 반품한 케이크 꼭
제돈주고 사가세요~ 알겠져?"
590,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,ㅇ,2021.09.23.,다른지점 가세요
591,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,장흐켱,2021.09.15.,"아니 노르디스크 파라솔 수령받으려고 주소확인하러왔다가 밑에 홍혜련님 후기보고
빡이쳐서 로그인까지했네요 오지랖일수도있지만 너무화가나서 주접한번 떨어보네요
본인이 진상이라고 자랑하는것도아니고 저런글을 싸질러놓고 프로필에 사진까지 올려놓다니ㅋ
대단하십니다ㅋㅋ 
아니 물건도 아니고 음식을 구매후 집에가져갔다가 몇분이고 몇초건간에 케잌에 침을뱉었을지 뭔짓을했을지도 모르는데 반품이 가능합니까? 상식아닌가?  손님이 왕도아니고  날짜도보니까 코로나시국에 그런거같은데  더욱 개념없어보이네요  꼴에 갑질이랍시고 후기에 이런짓하는게 웃겨서 주접한번떨어봤습니다ㅋ 차라리 밑에분들처럼 크리스마스에 예약누락 이런거면 공감이라도 가지  본인에 무식함을 자랑식으로 공감해달라고 써놓다니ㅋ"
592,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,홍혜련,2021.04.19.,"별 1개도 아깝다.  케잌 얼마 안되는 몇개 중 고르고 골라서 아들이 선물용으로 사달래서 대신 구입했다가 맘에안든다고 퇴짜맞고 몇분도 채 안돼서 들고 갔더니 환불이  안된단다. 결제할때는 암말 없더니 케잌냉장고 위에 조그맣게 적혀있는거 못봤냐 하더라. 그러면서 한다는 말이 손님들이 되판다고 싫어한단다. 상자는 아예 열어보지도 않았는데도 절대 안된단다. 지들이 판거 다시 받는게 싫겠지. 쪼그만게 맛도 더럽게 없어 보이는데도 2만원이 넘는데 결제할때 환불안된다고 미리 말했으면 결제전에 미리 아들하고 상의하고 조심했을텐데 아무말도 없다가 환불하려고 하니까 그제서야 지들 편리하게 써먹을라고 달아놓은 작은 표딱지 들먹이더라. 요즘 조그만 상품 하나 사도 환불 안되는거는 결제전에 미리 말해주던데. 먹을려고 산 음식이면 지들도 환불해줄거라면서 우기니 나도 열받아서 기어코 환불받았다. 웬만하면 그냥  참고 마는데 주인할매 말씀이 어이없어 기어코 환불받았다. 그런데 그다음 그 할매 행동이 더 가관이었다.  내가 환불받은 그 케잌 손님들이 다시 파는거 싫어해서 환불 안된다던 그 케잌. 상자깨서 그대로 케익냉장고로 도로 들어가더라. 그 할매 고귀한 손님 사랑이 좀 이상하네..말하고 행동이 무척 다른데?
추가. 어제 기분잡치고 오늘 생크림케잌 다른데서 사옴. 거기서 초코케잌 전체에 생크림이 발라져 있어서 생크림케잌인줄 알고사서 집으로 가다가 혹시 해서 몇분 뒤 다시 돌아가서 물어보니 초코빵이라고 하길래 난처해하니까 오히려 점원이 바꿔가실래요? 라고 묻더라.뭐 이렇게 서비스가 차이나지? 파리구산역점서 케잌 환불 안받았으면 진짜 억울했을뻔 함."
593,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,뽀로롱,2020.12.25.,크리스마스 케익 전화로 예약해놔서 찾으러 갔더니 그 제품 재고가 없다고 하네요 일주일전에 예약해놨는데 덕분에 크리스마스에 기분 최악 됐네요. 그동안 서비스 별로라는 말 많았어도 집근처여서 갔었는데 앞으로 시간 더 걸려도 다른 지점 가려구요
594,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,모두모두 행복하세요~...,2020.11.16.,"별하나도 아까운 이유
빵을 얼려먹어야 하다니 동의하시나요?
유통기한 당일자를 팔면서 빵을 얼려서 먹으면된다는 20년넘게 장사하신 사장님의 말에 충격을 받았어요!!!
파리바게트를 애용하던 나는 멘붕 멘붕
유통기한은 유통할수있는 날이하루라도 전이었으면 화도안나네요 
유통기한이 당일이라면 사드시겠어요?
빵을 얼려서 드세요 
벽에 써붙여놨데요 유통기한은 팔수있는기한이라고요
소비자는 쫓기듯 먹던지 말던지....알수가 없네요!!!"
595,Kakao,55,파리바게뜨 구산역점,서울 은평구 서오릉로 140 1층 (대조동),서울 은평구,3.0,13.0,히우쿠,2019.10.21.,에그타르트가 항상 눅눅함
596,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,펭귄,2024.03.04.,"역 가까워서 좋네요
종종 갈것같아여"
597,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,죤맛,2023.12.23.,"직원분은 친절하신데
생크림케익 여기 지점 드럽게 맛없음
원래 뚜레쥬르 케익 좋아하지만 여기서 먹고 다신뚜쥬케익 안먹는다 다짐할정도.
케익먹다가 항의전화할까 싶었던 맛임
최악of최악"
598,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,😋,2022.12.30.,요기요주문은 왜안받으시는거죠?
599,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,.,2022.06.05.,"주말 오후 여자분 어조, 애티튜드, 친절함 정도 모두 과하지 않고 딱 기분 좋은 정도로 잘 하시는 것 같아요 
알바가 맞다면 근래 본 분들 중 최고의 알바"
600,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,쥐안에든독,2021.11.11.,"여기 빵이 쵹쵹하고 넘 맛있구 사장님 친절하심ㅎㅎ 아몬드크라상, 롤치즈식빵,스콘 추천함니다"
601,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,이하준,2021.10.24.,가게 예쁘고 사장님도 착하시고 맛있어요
602,Kakao,56,뚜레쥬르 녹번역점,"서울 은평구 은평로 240 상가동 B326, B327호 (응암동)",서울 은평구,3.1,7.0,안녕,2021.08.16.,...알바생이 너무 힘들어보이네요
603,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,eung응,2023.08.19.,특히 소금빵은 매일 생각나요 ㅠㅠ 갈 때마다 직원분 다른데 다들 친절하시고 맛이 한결같아요 늦게 가면 거의 없어요 이 동네 살면서 이 빵집 알게 된 게 행운이예요.
604,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,묭묭,2023.08.09.,"뭐죠 ㄹㅇ 존맛이네요
이 동네 안 살아서 앞으로 올 일이 없다는 게 아쉬움ㅠ
이 지역 들릴 일 있으면 여긴 무조건 재방문"
605,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,싸가지,2023.06.04.,키리쉬 케익 늘 맛있어요. 생딸기 듬뿍^^
606,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,지지,2023.05.21.,"아침 일찍 가시던가, 
예약을 해야 구할수 있는 맛집.

바게트는 겉은 적당한 두께로 바삭하고
안은 촉촉, 쫄깃 담백한게 최고에요ㅠ 
그냥 먹어도 술술 넘어가고 자꾸 손이 가요.

생크림만 따로 파시는지 확인하고픈 맛.
느끼하지 않고 가볍고, 딸기가 듬뿍 들어가서 묵직하면서도, 빵도 시럽에 절이지 않아 적당히 달면서 많이 먹어도 부담되지 않아요.
산뜻한 느낌에 맛이에요.

딸기생크림 케이크도 맛있지만.
초코케이크 강추 입니다.
초코에 절인 맛이 아니라 시트가 초코 빵에,
생크림 위에 갈은 초코릿 덕분에 은은한 초코 향이 돌아요.

밥먹고 나서도 케이크 생각에 밥을 덜먹게 되요ㅋㅋㅋ"
607,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,맛있우,2023.05.10.,빵 진짜 맛있어요 특히 바게트..👍🏻 그 외 빵들도 진짜 진짜 맛있는데 요즘들어 여자 사장님 너무 불친절해요 갈 때마다 마음의 준비하고 가야할 정도.. 전화도 방문도 모두 퉁명스러워서 갈 때마다 기분이 드러워요ㅠ근데 빵 넘 맛있어서 안가기엔 아쉬워요
608,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,👀,2023.04.06.,정보 없음
609,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,😀,2022.08.09.,정보 없음
610,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,고양이최고,2022.07.06.,오후 2~3시 넘어서 가면 인기 빵들은 거의 없다고 봐야 함... 케이크도 아슬아슬 하나 있을까 말까. 정류장에서 애매하게 멀어서 귀찮지만 맛있어서 가게 되네요. 빵도 다 맛있지만 케이크가 정말 맛있어요.
611,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,Lola,2022.07.05.,개인적으로...주관적으로...이 동네 제빵업계의 지존이라 불리어도 손색이 없을정도임 개취로 맘모스빵 정말 예술임 강추!!!
612,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,HMM대주주,2022.05.05.,담에 다시와서 다른거 사볼게요 마싰따
613,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,코코아,2020.12.21.,미친 맛이에요 정말 맛있어요 딸기생크림케익 최고
614,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,빵빵덕,2020.12.21.,딸기생크림케이크 미쳤어요 피오니보다 더 맛있다
615,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,다음지도이름,2020.09.29.,맛있어요~
616,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,🌳,2020.02.21.,최애 케이크 집입니다! 딸기 생크림 케이크 진짜 맛있어요 한판 가능 그 외에 빵도 맛있어요♡ 초코칩쿠키도 완전 최고
617,Kakao,58,프랑세즈베이커리,서울 은평구 갈현로 57-1 (역촌동),서울 은평구,4.9,15.0,"전ㅇㅍ, IPJeon",2019.09.26.,"생크림케익 맛있고요.
크림치즈 들어간 빵 좋아하신다면, 아기궁뎅이라는 빵 마음에 드실겁니다. ^^"
618,Kakao,59,뚜레쥬르 갈현시장점,서울 은평구 통일로87길 18 1층 (갈현동),서울 은평구,3.7,3.0,ahome,2023.07.25.,매장은 작아도 빵도 맛있고 사장님 친절하셔서 즐겨찾습니다🙂
619,Kakao,59,뚜레쥬르 갈현시장점,서울 은평구 통일로87길 18 1층 (갈현동),서울 은평구,3.7,3.0,HMM대주주,2021.02.27.,빵 종류가 적어요ㅠ
620,Kakao,59,뚜레쥬르 갈현시장점,서울 은평구 통일로87길 18 1층 (갈현동),서울 은평구,3.7,3.0,꾸마,2019.09.28.,"뚜레쥬르 지점마다 왜인지 커피맛이 조금씩 다르던데 여기는 진짜 맛 좋아요ㅜㅜ
아침에 가서 갓 나온 따끈한 빵이랑 먹으면 빵 끊임없이 들어가요!! 사장님들도 다 친절하시구 요즘 완전 단골이에요!"
621,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,허미,2024.04.01.,"맛있고 친절해요~~ 주차는 힘듭니다ㅠ 은평구청 정류장에서 내리면 바로니까 버스타고 오시면 딱 맞을 듯!
너무 너무 맛있고 피클 있으면 더 맛있을 것 같아요…😍"
622,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,올때빙그레바나나,2024.02.24.,우리동네에 이런곳이 있다니! 맛있는 고기파이~ 묵직하니 식사대용으로도 좋고 매장 분위기도 아기자기 귀여워요. 코알라 아니고 꼬알라파이입니다!
623,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,쩡키,2023.12.02.,정보 없음
624,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,냉철한입맛,2023.11.16.,애플파이 맛있습니다
625,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,Dain Lim,2023.10.26.,"가게 앞에서 너무 향긋한 버터향이 나서 들어가봤어요. 호주식 고기파이도 새롭고 코알라
파이라는 이름이랑 분위기까지 뭔가 신기해서 호기심에 사먹어봤는뎅 맛있네용~"
626,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,미윰,2023.09.28.,맛있고 분위기 좋아요
627,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,와이,2023.08.29.,맛있게 잘 먹었어요 ㅎㅎ
628,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,.,2023.07.28.,세상에 호주사람들만 이 맛있는 걸 먹었다니 배신자들이다 모든 파이가 맛나당!!!
629,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,윤태상,2023.06.28.,일요일에 등산 갈때 부인과 같이 먹으려고 꼭 준비해갑니다. 든든하고. 맛또한 일품입니다!
630,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,옴뇸뇸,2023.06.11.,와..파이지 장난없네요. 수십겹의 크로와상상 크리스피랑 쫄깃 버터리한 속살빵이 장난아닙니다. 그냥 크림이나 견과류만 넣어도 충분히 맛잇을거같아요. 여기에 폴드포크 잡내 1도 없이 맛잇게 버무려 넣으니까. 맛이 없을수없어요. 번창하세요!!
631,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,맛집 탐방러,2023.05.27.,폴드포크파이가 젤 맛있었어요
632,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,눈의띠네,2023.02.24.,"풀드포크는 맛있지만 다른 메뉴는 평범하거나 좀 아쉬웠습니다
전체적으로 속이 좀 더 꽉 차있으면 좋겠어요ㅠ"
633,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,나다,2023.01.29.,"커피도, 파이도 맛있고 친절하셨어요!!

동네에 이런곳이 생기다니ㅜㅡㅜ

오래 영업해주세요~~"
634,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,물,2023.01.13.,불친절하지도 않지만 하나도 안친절함
635,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,맛있는게좋아,2022.11.22.,"맛있어요!
머쉬룸 미트 풀드포크 콘 네가지 포장했는데
제 입엔 미트 풀드포크=머쉬룸 콘 순으로 맛있네요!
전반적으로 서양식 폭풍칼로리가 몰아치는 맛을 잘 재현했는데
안에 들어가는 재료 맛이 좋아서 패스츄리가 조금 더 담백해도 재료 맛이 살아날 거 같습니다"
636,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,vino9689,2022.10.10.,"크기는 던킨만함.
페스츄리빵안에 풀드포크가 들어있는 모양.
간이 좀 쎄다.
개당5900원인데 조금 비싼느낌."
637,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,꾸,2022.09.11.,"맛있는데요, 동네와 사이즈를 감안하면 가격이 조금 비싸게 느껴집니다.
파이 하나에 5000원 이하면 더 자주 찾을 것 같아요.
젊은 부부가 운영하시는 것 같아서 응원합니다.
머슈룸 맛있는데 큰 개성은 없고, 풀드포크는 너무 맛이
강해서 이 두개를 한입씩 교차로 먹으면 조화가 좋아요 ㅎㅎ
다음에는 미트를 먹어봐야겠어요!"
638,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,avo🥑cado🥑,2022.09.07.,정보 없음
639,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,냠냠,2022.09.02.,맛있어요!!! 오늘 또 먹을 거임
640,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,ㅡ.ㅡ,2022.08.19.,맛잇어용 ㅋㅋ !
641,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,규,2022.08.15.,정보 없음
642,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,키키,2022.08.13.,정보 없음
643,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,홍홍,2022.08.12.,아 먹고싶다..미트파이 폴드포크파이...라떼랑 같이 포장해서 딱 이 시간에 먹고싶다..제발 오래오래 장사해주세요..
644,Kakao,60,꼬알라파이 은평점,서울 은평구 은평로 204 1층 (응암동),서울 은평구,4.5,24.0,김정원,2022.08.07.,호기심에 먹었는데 넘 맛있어서 놀랐어요... 제발제발 오래갔으면 ㅠㅠㅠ 제가 많이 사먹을게요
645,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,jjkkl0090,2024.02.18.,맛도 친절도 최고
646,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,타래,2023.11.04.,바나나푸딩 맛있어요
647,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,라모맘,2023.09.12.,너무 맛있어서 두번째 주문함.. 케이크 어나더레벨이고 복숭아 케이크 주문했는데 그날 아침 복숭아가 신선하지 않으시다구 후르츠케이크로 바꿔주시고 환불해주셨어요! 그리고 후루츠 먹었는데 존맛... 요번엔 무화과 타르트 주문했습니다 생일인 친구도 레터링ㅋㅋㅋ같은 것보다 너무 좋대요 🩷
648,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,뇸뇸,2023.08.08.,"만약 케이크만 먹어본 분이시라면 푸딩이랑 쿠키도 꼭 먹어보세요. 고소한 우유맛 푸딩이랑 은은하게 단 쿠키가 일품입니당
번창하셨으면 좋겠어요!!
(사진은 이미 먹어서 못 올렸습니다 ㅎㅎ;;)
비주얼도 긋긋"
649,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,방토,2023.07.11.,완전 맛있어요 진자맛잇어
650,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,사람,2023.03.25.,완전 맛있어요ㅜㅜㅜㅜ 그날 바로 만들어주셔서 신선해요케이크
651,Kakao,61,쿠스꾸양과자점,서울 은평구 진흥로7길 26 1층 (역촌동),서울 은평구,5.0,7.0,김혜민,2023.03.20.,존맛 이동네 원탑
652,Kakao,62,오파티세리,서울 은평구 연서로 120-1 1층 (역촌동),서울 은평구,4.4,9.0,지승림,2023.10.12.,"치즈케이크 꾸덕 촉촉 꼬순맛 최고,,,🥰
앙버터 크로와상 바삭 풍미 미침👍"
653,Kakao,62,오파티세리,서울 은평구 연서로 120-1 1층 (역촌동),서울 은평구,4.4,9.0,justhis,2023.05.30.,운영시간 업데이트좀 하세요..
654,Kakao,62,오파티세리,서울 은평구 연서로 120-1 1층 (역촌동),서울 은평구,4.4,9.0,바라던대로,2023.04.11.,이집 커피 진심입니다 퀄리티 생각하면 커피가 싸다는 생각이 드네요
655,Kakao,62,오파티세리,서울 은평구 연서로 120-1 1층 (역촌동),서울 은평구,4.4,9.0,리백,2023.04.10.,"바스크치즈케이크 진짜 맛있어요
커피도 맛있는데 가격도 착하구요
치주케익 한 입.. 유리컵 한가아득 내린 커커컵피 한 잔 아이스루할래아주여유롲게~~~.~.~.~"
656,Kakao,62,오파티세리,서울 은평구 연서로 120-1 1층 (역촌동),서울 은평구,4.4,9.0,aa,2023.03.26.,"크루아상 너무너무 맛있어요👍👍👍슈크림크루아상 크림 많이 달지도않고 크림 바로넣어주셔서 바삭바삭하고 너무 맛있어요
크림들어간 크루아상 유명한곳 가도 눅눅하고 크림느끼해서 그냥 그랬는데 여기껀 진짜 맛있어요"
657,Kakao,62,오파티세리,서울 은평구 연서로 120-1 1층 (역촌동),서울 은평구,4.4,9.0,ㄱㅇㅅ,2023.02.06.,아이스크림 올려 먹으려고 기본크루아상 하나 사봤는데 진짜 맛있었습니다. 겉은 바삭하고 속은 촉촉하고 만족도 최상이에요
